Column1,Ligand_name,SMILES
320,testmol4,c1ccc(c(c1)C#N)Sc2ccccc2C(=O)OCC(=O)Nc3ccc4c(c3)OCCO4
321,testmol5,COc1cccc(c1)NC(=O)c2cccnc2
322,testmol6,CN=C=O
323,testmol7,O=Cc1ccc(O)c(OC)c1
324,testmol8,COc1cc(C=O)ccc1O
325,testmol9,CC(=O)NCCC1=CNc2c1cc(OC)cc2
326,testmol10,CC(=O)NCCc1c[nH]c2ccc(OC)cc12
327,testmol11,CCc(c1)ccc2[n+]1ccc3c2[nH]c4c3cccc4
328,testmol12,CCc1c[n+]2ccc3c4ccccc4[nH]c3c2cc1
329,testmol13,CN1CCC[C@H]1c2cccnc2
330,testmol14,CCC[C@@H](O)CC\C=C\C=C\C#CC#C\C=C\CO
331,testmol15,CC1=C(C(=O)C[C@@H]1OC(=O)[C@@H]2[C@H](C2(C)C)/C=C(\C)/C(=O)OC)C/C=C\C=C
332,testmol16,O1C=C[C@H]([C@H]1O2)c3c2cc(OC)c4c3OC(=O)C5=C4CCC(=O)5
333,testmol17,OC[C@@H](O1)[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)1
334,testmol18,OC[C@@H](O1)[C@@H](O)[C@H](O)[C@@H]2[C@@H]1c3c(O)c(OC)c(O)cc3C(=O)O2
335,testmol19,CC(=O)OCCC(/C)=C\C[C@H](C(C)=C)CCC=C
336,testmol20,CC[C@H](O1)CC[C@@]12CCCO2
337,testmol21,CC(C)[C@@]12C[C@@H]1[C@@H](C)C(=O)C2
338,testmol22,OCCc1c(C)[n+](cs1)Cc2cnc(C)nc2N
339,testmol53,CC(C)C(C(C(=O)O)O)C(=O)O
340,testmol23,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O
341,testmol24,c1ccc(c(c1)O)O
342,testmol25,CC(=O)OC(CC(=O)O)C[N+](C)(C)C
343,testmol26,C1=CC(C(C(=C1)C(=O)O)O)O
344,testmol27,CC(CN)O
345,testmol28,C(C(=O)COP(=O)(O)O)N
346,testmol29,CCn1cnc2c1ncnc2N
347,testmol30,CCC(C)(C(C(=O)O)O)O
348,testmol31,C1(C(C(C(C(C1O)O)OP(=O)(O)O)O)O)O
349,testmol32,c1cc(ccc1C(=O)NC(CCC(=O)O)C(=O)O)N(CC2CNc3c(c(=O)nc([nH]3)N)N2)C=O
350,testmol33,c1c(cc(c(c1O)O)O)O
351,testmol34,CCCCCC(=O)C=CC1C(CC(=O)C1CCCCCCC(=O)O)O
352,testmol35,C1CCC(=O)NCCCCCC(=O)NCC1
353,testmol36,C1C=CC(=NC1C(=O)O)C(=O)O
354,testmol37,C(C(C(C(=O)C(=O)C(=O)O)O)O)O
355,testmol38,c1cc(c(c(c1)O)O)C(=O)O
356,testmol39,c1cc(c(c(c1)O)O)CCC(=O)O
357,testmol40,CCC(C(=O)C)(C(=O)O)O
358,testmol41,CC(=O)C(C)(C(=O)O)O
359,testmol42,C(=C/C(=C(\C(=O)O)/N)/C(=O)O)\C=O
360,testmol43,C(C(C(C1(C(N(C2C(N1O)C(=O)NC(=N2)N)O)O)O)O)O)O
361,testmol44,C(C(C(C1C(N(c2c(c(=O)[nH]c(n2)N)N1)O)O)O)O)O
362,testmol45,CC(=O)C(=O)C1=NC2C(N=C(NC2=O)N)N(C1O)O
363,testmol46,C(C(C(C1=Nc2c([nH]c(nc2=O)N)N(C1O)O)O)O)OP(=O)(O)OP(=O)(O)OP(=O)(O)O
364,testmol47,C(=CC(=O)O)C=C(C(=O)O)N
365,testmol48,C(=O)C(C(=O)O)N
366,testmol49,C(=CC=O)C=C(C(=O)O)N
367,testmol50,CC(CO)(C(COP(=O)(O)O)O)O
368,testmol51,C(=CC(=O)O)C=C(C(=O)O)C(=O)O
369,testmol52,C1=CC(OC1=O)(CC(=O)O)Cl
370,testmol53,C(C(C(CO)O)O)C(=O)C(=O)O
371,testmol54,CC(C)(CO)C(=O)C(=O)O
372,testmol55,CC1(COC(=O)C1=O)C
373,testmol56,C1C(C(C(OC1O)CO)O)O
374,testmol57,CSCCC(=O)/C(=C/OP(=O)(O)O)/O
375,testmol58,C(CC(=O)O)C(=O)/C=C/C=C(/C(=O)O)\O
376,testmol59,C(CC(=O)O)C(C(=O)O)O
377,testmol60,C(C(=O)[O-])(C(=O)[O-])O
378,testmol61,C(C(=O)O)(C(=O)O)O
379,testmol62,C(C(C(COP(=O)(O)O)O)O)C(=O)C(=O)O
380,testmol63,CCC(C)C(=O)C(=O)O
381,testmol64,C(CC(=O)N)C(=O)C(=O)O
382,testmol65,CC(C)C(=O)C(=O)O
383,testmol66,C(C(C(C(C(=O)C(=O)O)O)O)O)O
384,testmol67,C(CC(=O)O)C(=O)C(=O)O
385,testmol68,CCC(CC)(C(=O)NC(=O)N)Br
386,testmol67,CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCc1cccc(c1O)O)C)C)C)C)C)C)C)C
387,testmol68,CC=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCc1cccc(c1O)OC)C)C)C)C)C)C)C
388,testmol69,CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCc1ccccc1O)C)C)C)C)C)C)C)C
389,testmol70,CCC(=O)C(=O)O
390,testmol71,C(C(C(=O)O)OP(=O)(O)O)O
391,testmol72,C(C(C(=O)O)OP(=O)(O)O)OP(=O)(O)O
392,testmol73,C1=C(C(C=C(C1O)Cl)Cl)Cl
393,testmol74,CC(CC(C(=O)O)N)N
394,testmol75,C1=C(C(C=C(C1O)Cl)O)Cl
395,testmol76,c1c(c(cc(c1Cl)O)Cl)O
396,testmol77,c1cc(c(cc1Cl)O)Cl
397,testmol78,C(C(=O)C(C(C(=O)C(=O)O)O)O)O
398,testmol79,CC1(C(COP(=O)(OP(=O)(O1)O)O)O)CO
399,testmol80,CC(=O)C=CC=C(C(=O)O)O
400,testmol81,CC(C)CC(=O)C(=O)O
401,idarubicin,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O
402,bicalutamide,CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O 
403,teniposide,COC1=CC(=CC(=C1O)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)O[C@H]6[C@@H]([C@H]([C@H]7[C@H](O6)CO[C@H](O7)C8=CC=CS8)O)O
404,camptothecin,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O
405,JMS-053,C1=CC=C(C=C1)C2=CC3=C(S2)C(=N)C(=O)NC3=O
406,etoposide,C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O
407,azt,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-]
408,naproxen,C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O 
409,indoxyl sulfate,C1=CC=C2C(=C1)C(=CN2)OS(=O)(=O)O
410,ibuprofen,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
411,diazepam,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3
412,oxyphenbutazone,CCCCC1C(=O)N(N(C1=O)C2=CC=C(C=C2)O)C3=CC=CC=C3
413,CMPF,CCCC1=C(C(=C(O1)CCC(=O)O)C(=O)O)C
414,azapropazone,CCCC1C(=O)N2C3=C(C=CC(=C3)C)N=C(N2C1=O)N(C)C
415,diflunisal,C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O
416,warfarin,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O
417,testmol1,Cc1cccc(c1n2c(cc(c2C)/C=N\NC(=O)C(=O)Nc3ccc(cc3)[N+](=O)[O-])C)C
418,testmol2,C[C@H]1CCCC[NH+]1CC#CC(c2ccccc2)(c3ccccc3)O
419,testmol3,Cc1ccc(cc1C)OCCOc2c(cc(cc2I)/C=N/n3cnnc3)OC
420,testmol4,c1ccc(c(c1)C#N)Sc2ccccc2C(=O)OCC(=O)Nc3ccc4c(c3)OCCO4
421,testmol5,COc1cccc(c1)NC(=O)c2cccnc2
422,testmol6,CN=C=O
423,testmol7,O=Cc1ccc(O)c(OC)c1
424,testmol8,COc1cc(C=O)ccc1O
425,testmol9,CC(=O)NCCC1=CNc2c1cc(OC)cc2
426,testmol10,CC(=O)NCCc1c[nH]c2ccc(OC)cc12
427,testmol11,CCc(c1)ccc2[n+]1ccc3c2[nH]c4c3cccc4
428,testmol12,CCc1c[n+]2ccc3c4ccccc4[nH]c3c2cc1
429,testmol13,CN1CCC[C@H]1c2cccnc2
430,testmol14,CCC[C@@H](O)CC\C=C\C=C\C#CC#C\C=C\CO
431,testmol15,CC1=C(C(=O)C[C@@H]1OC(=O)[C@@H]2[C@H](C2(C)C)/C=C(\C)/C(=O)OC)C/C=C\C=C
432,testmol16,O1C=C[C@H]([C@H]1O2)c3c2cc(OC)c4c3OC(=O)C5=C4CCC(=O)5
433,testmol17,OC[C@@H](O1)[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)1
434,testmol18,OC[C@@H](O1)[C@@H](O)[C@H](O)[C@@H]2[C@@H]1c3c(O)c(OC)c(O)cc3C(=O)O2
435,testmol19,CC(=O)OCCC(/C)=C\C[C@H](C(C)=C)CCC=C
436,testmol20,CC[C@H](O1)CC[C@@]12CCCO2
437,testmol21,CC(C)[C@@]12C[C@@H]1[C@@H](C)C(=O)C2
438,testmol22,OCCc1c(C)[n+](cs1)Cc2cnc(C)nc2N
439,testmol53,CC(C)C(C(C(=O)O)O)C(=O)O
440,testmol23,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O
441,testmol24,c1ccc(c(c1)O)O
442,testmol25,CC(=O)OC(CC(=O)O)C[N+](C)(C)C
443,testmol26,C1=CC(C(C(=C1)C(=O)O)O)O
444,testmol27,CC(CN)O
445,testmol28,C(C(=O)COP(=O)(O)O)N
446,testmol29,CCn1cnc2c1ncnc2N
447,testmol30,CCC(C)(C(C(=O)O)O)O
448,testmol31,C1(C(C(C(C(C1O)O)OP(=O)(O)O)O)O)O
449,testmol32,c1cc(ccc1C(=O)NC(CCC(=O)O)C(=O)O)N(CC2CNc3c(c(=O)nc([nH]3)N)N2)C=O
450,testmol33,c1c(cc(c(c1O)O)O)O
451,testmol34,CCCCCC(=O)C=CC1C(CC(=O)C1CCCCCCC(=O)O)O
452,testmol35,C1CCC(=O)NCCCCCC(=O)NCC1
453,testmol36,C1C=CC(=NC1C(=O)O)C(=O)O
454,testmol37,C(C(C(C(=O)C(=O)C(=O)O)O)O)O
455,testmol38,c1cc(c(c(c1)O)O)C(=O)O
456,testmol39,c1cc(c(c(c1)O)O)CCC(=O)O
457,testmol40,CCC(C(=O)C)(C(=O)O)O
458,testmol41,CC(=O)C(C)(C(=O)O)O
459,testmol42,C(=C/C(=C(\C(=O)O)/N)/C(=O)O)\C=O
460,testmol43,C(C(C(C1(C(N(C2C(N1O)C(=O)NC(=N2)N)O)O)O)O)O)O
461,testmol44,C(C(C(C1C(N(c2c(c(=O)[nH]c(n2)N)N1)O)O)O)O)O
462,testmol45,CC(=O)C(=O)C1=NC2C(N=C(NC2=O)N)N(C1O)O
463,testmol46,C(C(C(C1=Nc2c([nH]c(nc2=O)N)N(C1O)O)O)O)OP(=O)(O)OP(=O)(O)OP(=O)(O)O
464,testmol47,C(=CC(=O)O)C=C(C(=O)O)N
465,testmol48,C(=O)C(C(=O)O)N
466,testmol49,C(=CC=O)C=C(C(=O)O)N
467,testmol50,CC(CO)(C(COP(=O)(O)O)O)O
468,testmol51,C(=CC(=O)O)C=C(C(=O)O)C(=O)O
469,testmol52,C1=CC(OC1=O)(CC(=O)O)Cl
470,testmol53,C(C(C(CO)O)O)C(=O)C(=O)O
471,testmol54,CC(C)(CO)C(=O)C(=O)O
472,testmol55,CC1(COC(=O)C1=O)C
473,testmol56,C1C(C(C(OC1O)CO)O)O
474,testmol57,CSCCC(=O)/C(=C/OP(=O)(O)O)/O
475,testmol58,C(CC(=O)O)C(=O)/C=C/C=C(/C(=O)O)\O
476,testmol59,C(CC(=O)O)C(C(=O)O)O
477,testmol60,C(C(=O)[O-])(C(=O)[O-])O
478,testmol61,C(C(=O)O)(C(=O)O)O
479,testmol62,C(C(C(COP(=O)(O)O)O)O)C(=O)C(=O)O
480,testmol63,CCC(C)C(=O)C(=O)O
481,testmol64,C(CC(=O)N)C(=O)C(=O)O
482,testmol65,CC(C)C(=O)C(=O)O
483,testmol66,C(C(C(C(C(=O)C(=O)O)O)O)O)O
484,testmol67,C(CC(=O)O)C(=O)C(=O)O
485,testmol68,CCC(CC)(C(=O)NC(=O)N)Br
486,testmol67,CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCc1cccc(c1O)O)C)C)C)C)C)C)C)C
487,testmol68,CC=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCc1cccc(c1O)OC)C)C)C)C)C)C)C
488,testmol69,CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCc1ccccc1O)C)C)C)C)C)C)C)C
489,testmol70,CCC(=O)C(=O)O
490,testmol71,C(C(C(=O)O)OP(=O)(O)O)O
491,testmol72,C(C(C(=O)O)OP(=O)(O)O)OP(=O)(O)O
492,testmol73,C1=C(C(C=C(C1O)Cl)Cl)Cl
493,testmol74,CC(CC(C(=O)O)N)N
494,testmol75,C1=C(C(C=C(C1O)Cl)O)Cl
495,testmol76,c1c(c(cc(c1Cl)O)Cl)O
496,testmol77,c1cc(c(cc1Cl)O)Cl
497,testmol78,C(C(=O)C(C(C(=O)C(=O)O)O)O)O
498,testmol79,CC1(C(COP(=O)(OP(=O)(O1)O)O)O)CO
499,testmol80,CC(=O)C=CC=C(C(=O)O)O
500,testmol81,CC(C)CC(=O)C(=O)O
501,idarubicin,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O
502,bicalutamide,CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O 
503,teniposide,COC1=CC(=CC(=C1O)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)O[C@H]6[C@@H]([C@H]([C@H]7[C@H](O6)CO[C@H](O7)C8=CC=CS8)O)O
504,camptothecin,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O
505,JMS-053,C1=CC=C(C=C1)C2=CC3=C(S2)C(=N)C(=O)NC3=O
506,etoposide,C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O
507,azt,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-]
508,naproxen,C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O 
509,indoxyl sulfate,C1=CC=C2C(=C1)C(=CN2)OS(=O)(=O)O
510,ibuprofen,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
511,diazepam,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3
512,oxyphenbutazone,CCCCC1C(=O)N(N(C1=O)C2=CC=C(C=C2)O)C3=CC=CC=C3
513,CMPF,CCCC1=C(C(=C(O1)CCC(=O)O)C(=O)O)C
514,azapropazone,CCCC1C(=O)N2C3=C(C=CC(=C3)C)N=C(N2C1=O)N(C)C
515,diflunisal,C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O
516,warfarin,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O
517,testmol1,Cc1cccc(c1n2c(cc(c2C)/C=N\NC(=O)C(=O)Nc3ccc(cc3)[N+](=O)[O-])C)C
518,testmol2,C[C@H]1CCCC[NH+]1CC#CC(c2ccccc2)(c3ccccc3)O
519,testmol3,Cc1ccc(cc1C)OCCOc2c(cc(cc2I)/C=N/n3cnnc3)OC
520,testmol4,c1ccc(c(c1)C#N)Sc2ccccc2C(=O)OCC(=O)Nc3ccc4c(c3)OCCO4
521,testmol5,COc1cccc(c1)NC(=O)c2cccnc2
522,testmol6,CN=C=O
523,testmol7,O=Cc1ccc(O)c(OC)c1
524,testmol8,COc1cc(C=O)ccc1O
525,testmol9,CC(=O)NCCC1=CNc2c1cc(OC)cc2
526,testmol10,CC(=O)NCCc1c[nH]c2ccc(OC)cc12
527,testmol11,CCc(c1)ccc2[n+]1ccc3c2[nH]c4c3cccc4
528,testmol12,CCc1c[n+]2ccc3c4ccccc4[nH]c3c2cc1
529,testmol13,CN1CCC[C@H]1c2cccnc2
530,testmol14,CCC[C@@H](O)CC\C=C\C=C\C#CC#C\C=C\CO
531,testmol15,CC1=C(C(=O)C[C@@H]1OC(=O)[C@@H]2[C@H](C2(C)C)/C=C(\C)/C(=O)OC)C/C=C\C=C
532,testmol16,O1C=C[C@H]([C@H]1O2)c3c2cc(OC)c4c3OC(=O)C5=C4CCC(=O)5
533,testmol17,OC[C@@H](O1)[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)1
534,testmol18,OC[C@@H](O1)[C@@H](O)[C@H](O)[C@@H]2[C@@H]1c3c(O)c(OC)c(O)cc3C(=O)O2
535,testmol19,CC(=O)OCCC(/C)=C\C[C@H](C(C)=C)CCC=C
536,testmol20,CC[C@H](O1)CC[C@@]12CCCO2
537,testmol21,CC(C)[C@@]12C[C@@H]1[C@@H](C)C(=O)C2
538,testmol22,OCCc1c(C)[n+](cs1)Cc2cnc(C)nc2N
539,testmol53,CC(C)C(C(C(=O)O)O)C(=O)O
540,testmol23,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O
541,testmol24,c1ccc(c(c1)O)O
542,testmol25,CC(=O)OC(CC(=O)O)C[N+](C)(C)C
543,testmol26,C1=CC(C(C(=C1)C(=O)O)O)O
544,testmol27,CC(CN)O
545,testmol28,C(C(=O)COP(=O)(O)O)N
546,testmol29,CCn1cnc2c1ncnc2N
547,testmol30,CCC(C)(C(C(=O)O)O)O
548,testmol31,C1(C(C(C(C(C1O)O)OP(=O)(O)O)O)O)O
549,testmol32,c1cc(ccc1C(=O)NC(CCC(=O)O)C(=O)O)N(CC2CNc3c(c(=O)nc([nH]3)N)N2)C=O
550,testmol33,c1c(cc(c(c1O)O)O)O
551,testmol34,CCCCCC(=O)C=CC1C(CC(=O)C1CCCCCCC(=O)O)O
552,testmol35,C1CCC(=O)NCCCCCC(=O)NCC1
553,testmol36,C1C=CC(=NC1C(=O)O)C(=O)O
554,testmol37,C(C(C(C(=O)C(=O)C(=O)O)O)O)O
555,testmol38,c1cc(c(c(c1)O)O)C(=O)O
556,testmol39,c1cc(c(c(c1)O)O)CCC(=O)O
557,testmol40,CCC(C(=O)C)(C(=O)O)O
558,testmol41,CC(=O)C(C)(C(=O)O)O
559,testmol42,C(=C/C(=C(\C(=O)O)/N)/C(=O)O)\C=O
560,testmol43,C(C(C(C1(C(N(C2C(N1O)C(=O)NC(=N2)N)O)O)O)O)O)O
561,testmol44,C(C(C(C1C(N(c2c(c(=O)[nH]c(n2)N)N1)O)O)O)O)O
562,testmol45,CC(=O)C(=O)C1=NC2C(N=C(NC2=O)N)N(C1O)O
563,testmol46,C(C(C(C1=Nc2c([nH]c(nc2=O)N)N(C1O)O)O)O)OP(=O)(O)OP(=O)(O)OP(=O)(O)O
564,testmol47,C(=CC(=O)O)C=C(C(=O)O)N
565,testmol48,C(=O)C(C(=O)O)N
566,testmol49,C(=CC=O)C=C(C(=O)O)N
567,testmol50,CC(CO)(C(COP(=O)(O)O)O)O
568,testmol51,C(=CC(=O)O)C=C(C(=O)O)C(=O)O
569,testmol52,C1=CC(OC1=O)(CC(=O)O)Cl
570,testmol53,C(C(C(CO)O)O)C(=O)C(=O)O
571,testmol54,CC(C)(CO)C(=O)C(=O)O
572,testmol55,CC1(COC(=O)C1=O)C
573,testmol56,C1C(C(C(OC1O)CO)O)O
574,testmol57,CSCCC(=O)/C(=C/OP(=O)(O)O)/O
575,testmol58,C(CC(=O)O)C(=O)/C=C/C=C(/C(=O)O)\O
576,testmol59,C(CC(=O)O)C(C(=O)O)O
577,testmol60,C(C(=O)[O-])(C(=O)[O-])O
578,testmol61,C(C(=O)O)(C(=O)O)O
579,testmol62,C(C(C(COP(=O)(O)O)O)O)C(=O)C(=O)O
580,testmol63,CCC(C)C(=O)C(=O)O
581,testmol64,C(CC(=O)N)C(=O)C(=O)O
582,testmol65,CC(C)C(=O)C(=O)O
583,testmol66,C(C(C(C(C(=O)C(=O)O)O)O)O)O
584,testmol67,C(CC(=O)O)C(=O)C(=O)O
585,testmol68,CCC(CC)(C(=O)NC(=O)N)Br
586,testmol67,CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCc1cccc(c1O)O)C)C)C)C)C)C)C)C
587,testmol68,CC=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCc1cccc(c1O)OC)C)C)C)C)C)C)C
588,testmol69,CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCc1ccccc1O)C)C)C)C)C)C)C)C
589,testmol70,CCC(=O)C(=O)O
590,testmol71,C(C(C(=O)O)OP(=O)(O)O)O
591,testmol72,C(C(C(=O)O)OP(=O)(O)O)OP(=O)(O)O
592,testmol73,C1=C(C(C=C(C1O)Cl)Cl)Cl
593,testmol74,CC(CC(C(=O)O)N)N
594,testmol75,C1=C(C(C=C(C1O)Cl)O)Cl
595,testmol76,c1c(c(cc(c1Cl)O)Cl)O
596,testmol77,c1cc(c(cc1Cl)O)Cl
597,testmol78,C(C(=O)C(C(C(=O)C(=O)O)O)O)O
598,testmol79,CC1(C(COP(=O)(OP(=O)(O1)O)O)O)CO
599,testmol80,CC(=O)C=CC=C(C(=O)O)O
600,testmol81,CC(C)CC(=O)C(=O)O
601,idarubicin,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O
602,bicalutamide,CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O 
603,teniposide,COC1=CC(=CC(=C1O)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)O[C@H]6[C@@H]([C@H]([C@H]7[C@H](O6)CO[C@H](O7)C8=CC=CS8)O)O
604,camptothecin,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O
605,JMS-053,C1=CC=C(C=C1)C2=CC3=C(S2)C(=N)C(=O)NC3=O
606,etoposide,C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O
607,azt,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-]
608,naproxen,C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O 
609,indoxyl sulfate,C1=CC=C2C(=C1)C(=CN2)OS(=O)(=O)O
610,ibuprofen,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
611,diazepam,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3
612,oxyphenbutazone,CCCCC1C(=O)N(N(C1=O)C2=CC=C(C=C2)O)C3=CC=CC=C3
613,CMPF,CCCC1=C(C(=C(O1)CCC(=O)O)C(=O)O)C
614,azapropazone,CCCC1C(=O)N2C3=C(C=CC(=C3)C)N=C(N2C1=O)N(C)C
615,diflunisal,C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O
616,warfarin,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O
617,testmol1,Cc1cccc(c1n2c(cc(c2C)/C=N\NC(=O)C(=O)Nc3ccc(cc3)[N+](=O)[O-])C)C
618,testmol2,C[C@H]1CCCC[NH+]1CC#CC(c2ccccc2)(c3ccccc3)O
619,testmol3,Cc1ccc(cc1C)OCCOc2c(cc(cc2I)/C=N/n3cnnc3)OC
620,testmol4,c1ccc(c(c1)C#N)Sc2ccccc2C(=O)OCC(=O)Nc3ccc4c(c3)OCCO4
621,testmol5,COc1cccc(c1)NC(=O)c2cccnc2
622,testmol6,CN=C=O
623,testmol7,O=Cc1ccc(O)c(OC)c1
624,testmol8,COc1cc(C=O)ccc1O
625,testmol9,CC(=O)NCCC1=CNc2c1cc(OC)cc2
626,testmol10,CC(=O)NCCc1c[nH]c2ccc(OC)cc12
627,testmol11,CCc(c1)ccc2[n+]1ccc3c2[nH]c4c3cccc4
628,testmol12,CCc1c[n+]2ccc3c4ccccc4[nH]c3c2cc1
629,testmol13,CN1CCC[C@H]1c2cccnc2
630,testmol14,CCC[C@@H](O)CC\C=C\C=C\C#CC#C\C=C\CO
631,testmol15,CC1=C(C(=O)C[C@@H]1OC(=O)[C@@H]2[C@H](C2(C)C)/C=C(\C)/C(=O)OC)C/C=C\C=C
632,testmol16,O1C=C[C@H]([C@H]1O2)c3c2cc(OC)c4c3OC(=O)C5=C4CCC(=O)5
633,testmol17,OC[C@@H](O1)[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)1
634,testmol18,OC[C@@H](O1)[C@@H](O)[C@H](O)[C@@H]2[C@@H]1c3c(O)c(OC)c(O)cc3C(=O)O2
635,testmol19,CC(=O)OCCC(/C)=C\C[C@H](C(C)=C)CCC=C
636,testmol20,CC[C@H](O1)CC[C@@]12CCCO2
637,testmol21,CC(C)[C@@]12C[C@@H]1[C@@H](C)C(=O)C2
638,testmol22,OCCc1c(C)[n+](cs1)Cc2cnc(C)nc2N
639,testmol53,CC(C)C(C(C(=O)O)O)C(=O)O
640,testmol23,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O
641,testmol24,c1ccc(c(c1)O)O
642,testmol25,CC(=O)OC(CC(=O)O)C[N+](C)(C)C
643,testmol26,C1=CC(C(C(=C1)C(=O)O)O)O
644,testmol27,CC(CN)O
645,testmol28,C(C(=O)COP(=O)(O)O)N
646,testmol29,CCn1cnc2c1ncnc2N
647,testmol30,CCC(C)(C(C(=O)O)O)O
648,testmol31,C1(C(C(C(C(C1O)O)OP(=O)(O)O)O)O)O
649,testmol32,c1cc(ccc1C(=O)NC(CCC(=O)O)C(=O)O)N(CC2CNc3c(c(=O)nc([nH]3)N)N2)C=O
650,testmol33,c1c(cc(c(c1O)O)O)O
651,testmol34,CCCCCC(=O)C=CC1C(CC(=O)C1CCCCCCC(=O)O)O
652,testmol35,C1CCC(=O)NCCCCCC(=O)NCC1
